성구분,카테고리명,상품명,CategoryID,ProductID,pink_cossim,blue_cossim,파일명
girl,girl-Doll,상큼한과일카트 (5265),C10100020002,5054131052655,0.22529850456158534,-0.6043822076648134,C10100020002-5054131052655.png
girl,girl-Doll,[d]누리베어 인형-미니35cm,C10100020002,L000000505451,0.12645214693788936,-0.8658219239396591,C10100020002-L000000505451.png
girl,girl-Deco,뷰티아라 스티커네일 08 오로라네온옐로우,C10100020003,8806198738303,0.012942126916177353,-0.4540547661673808,C10100020003-8806198738303.png
girl,girl-Doll,체리 로맨틱웨딩,C10100020002,8809121094675,0.762205903950638,-0.36699787524811195,C10100020002-8809121094675.png
girl,girl-RolePlay,코코밍 사이좋은 러블리룸,C10100020001,8809482992313,0.472478225129088,-0.356501699275921,C10100020001-8809482992313.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,L000002749619,-0.46804729855077454,-0.36150108799903424,C10100030005-L000002749619.png
boy,boy-Figure,마인크래프트 액션 플레이세트,C10100030005,0887961389210,0.4844144514495096,-0.44191460890815937,C10100030005-0887961389210.png
girl,girl-Doll,[오지돌스] 여행가방세트,C10100020002,L000002760599,0.2901000021698654,-0.20697645706040224,C10100020002-L000002760599.png
boy,boy-RolePlay,듀얼무타타레드블레이즈vs윈드갓,C10100030001,8809519930622,0.03219959274036204,-0.06945225604382552,C10100030001-8809519930622.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,L000002672089,-0.022581647447973204,-0.3245747356881402,C10100030004-L000002672089.png
girl,girl-Deco,드림 공주 화장대,C10100020003,5050868096115,0.6315635351024497,-0.040628799873745416,C10100020003-5050868096115.png
girl,girl-DIY,미판매상품 안내페이지,C10100020004,L000002628671,-0.43191997645942787,0.11271306119729085,C10100020004-L000002628671.png
girl,girl-RolePlay,[멜리사앤더그] 정원 놀이 세트,C10100020001,L000000553610,0.1265359615189187,-0.47047274127691724,C10100020001-L000000553610.png
boy,boy-Figure,피규어라이즈 초사이어인 손오공,C10100030005,4549660105411,0.4076218454604157,-0.5817606364376845,C10100030005-4549660105411.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,L000002749588,-0.18385324365407793,-0.39692032972906727,C10100030005-L000002749588.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809285521437,0.27193657603976695,-0.08917962099789166,C10100030002-8809285521437.png
girl,girl-DIY,퐁퐁매직퐁 리필팩,C10100020004,8809174678464,-0.12451421696458803,-0.45618508517743506,C10100020004-8809174678464.png
boy,boy-Figure,다이나마이트액션 마징가Z,C10100030005,8809556744336,-0.0001029806553668782,0.36474206636940537,C10100030005-8809556744336.png
boy,boy-Figure,슈퍼배드3 드루의 트랜스포밍 카,C10100030005,0887961479577,0.019922214199767196,-0.1455469038477531,C10100030005-0887961479577.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,0886144245862,0.004361824084730812,0.10812324393306713,C10100030005-0886144245862.png
boy,boy-Action,닌자포스 닌자옐로우피규어,C10100030002,8809482990319,0.20566953838215848,-0.518818789868306,C10100030002-8809482990319.png
boy,boy-RolePlay,미판매상품 안내페이지,C10100030001,8801198120462,-0.09729034522007236,0.1295317855632442,C10100030001-8801198120462.png
boy,boy-RolePlay,너프 엘리트 디스럽터,C10100030001,0630509487707,-0.013384652313358801,0.6748767877663016,C10100030001-0630509487707.png
boy,boy-Car/Train,토마스 퍼시작동기차,C10100030004,4904810459163,-0.23883914276892124,-0.08950692611664969,C10100030004-4904810459163.png
girl,girl-Doll,미요니 뉴 포메라니언 (소),C10100020002,8809282304989,0.31422047099522465,-0.8857617654399002,C10100020002-8809282304989.png
boy,boy-Car/Train,[시쿠] 립헬 모바일 크레인,C10100030004,L000000467943,-0.19381347331672882,-0.21602399748218568,C10100030004-L000000467943.png
girl,girl-Doll,실바니안 욕실세트 (5286),C10100020002,5054131052860,0.0786743540037114,-0.14834469374551784,C10100020002-5054131052860.png
girl,girl-Doll,실바니안 귀여운어린이방(4254),C10100020002,5054131042540,0.25283970939891537,-0.44171988951577557,C10100020002-5054131042540.png
boy,boy-Action,영실업 스낵월드 페어리폰마요네,C10100030002,8801198041026,0.5759643708722161,-0.11185668635366262,C10100030002-8801198041026.png
girl,girl-Deco,시크릿쥬쥬 매니큐어 아이린블루,C10100020003,8809570710065,-0.3249654368690878,0.5230029971325891,C10100020003-8809570710065.png
boy,boy-Figure,포포베 8cm키링(악몽),C10100030005,8803035844838,-0.17480545997813168,-0.42710022306417905,C10100030005-8803035844838.png
boy,boy-Car/Train,시쿠 제설차,C10100030004,4006874014781,0.21804558032140645,-0.4124001811957161,C10100030004-4006874014781.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,L000002665564,0.45215976112570566,-0.8471396048366062,C10100020002-L000002665564.png
boy,boy-RolePlay,미판매상품 안내페이지,C10100030001,L000000467570,-0.2397605025212591,0.43140491733661734,C10100030001-L000000467570.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,0661732785063,0.36575890820080886,-0.5132402128509096,C10100030004-0661732785063.png
boy,boy-Car/Train,말하는 토마스 작동기차,C10100030004,4904810495574,-0.014973849967788585,0.01626250276294268,C10100030004-4904810495574.png
boy,boy-Control,람보르기니 베네노 (1:14),C10100030003,8809215282742,0.37164863823812366,-0.13117604104173036,C10100030003-8809215282742.png
boy,boy-Action,듀얼무타타화이트오로라페가수스,C10100030002,8809519930608,0.01149828000694278,0.1533595859128502,C10100030002-8809519930608.png
girl,girl-Doll,믹시큐즈 싱글 2입,C10100020002,0887961374827,0.28691557339650076,-0.0836999319562011,C10100020002-0887961374827.png
boy,boy-Car/Train,디즈니토미카 스켈링톤할로윈,C10100030004,4904810894353,0.46259707657131105,-0.1624537124709984,C10100030004-4904810894353.png
girl,girl-DIY,[키움하우스] 팝비즈410 / 팝아티와 호환되는 나만의 액세사리 만들기 01615,C10100020004,L000000537920,0.09779542094743167,-0.2609908219297551,C10100020004-L000000537920.png
girl,girl-Doll,해치멀 컬렉터블 에그팩 (2pack),C10100020002,0778988535141,0.5885726387868557,0.3849895867837096,C10100020002-0778988535141.png
girl,girl-Doll,[오지돌스] 하트썬글라스2종세트,C10100020002,L000002766883,0.36316636381433887,-0.43235368006524744,C10100020002-L000002766883.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,L000000528749,0.09138841948520739,-0.4926300665610062,C10100030005-L000000528749.png
boy,boy-RolePlay,[Clearance] 곤 팽이변신카 (곤),C10100030001,8809174578788,0.3409182358790417,-0.5395816976361721,C10100030001-8809174578788.png
girl,girl-Deco,소피루비 스티커네일 05바이올렛,C10100020003,8809318327081,0.7571306460947558,0.016327369452429956,C10100020003-8809318327081.png
girl,girl-Doll,[오지돌스] 윙썬글라스2종세트,C10100020002,L000002766884,0.5425432562356729,-0.6852901856583391,C10100020002-L000002766884.png
girl,girl-Deco,바비 멜로디화장대,C10100020003,L000001737169,0.3736194880821972,0.3266377886919213,C10100020003-L000001737169.png
girl,girl-Deco,뿌띠슈 글리터팡팡 네일 G08 우유배달부멍멍,C10100020003,8809571130428,0.37794378321564764,-0.5993799798881598,C10100020003-8809571130428.png
boy,boy-RolePlay,유희왕카드 인베이전 오브 베놈,C10100030001,8809105870783,-0.0835576531025277,-0.45606857581599886,C10100030001-8809105870783.png
boy,boy-RolePlay,베이블레이드초Z 리바이브피닉스,C10100030001,8801198121179,0.5676852718081039,-0.5397854101202912,C10100030001-8801198121179.png
girl,girl-RolePlay,[플레이써클] 요리사옷세트 / 플레이핑크파티 소꿉놀이 역할놀이 마트놀이 00610,C10100020001,L000000537897,0.5889742581809193,0.04986455601345837,C10100020001-L000000537897.png
boy,boy-Figure,토미카 미스테리 합본팩,C10100030005,8809375612809,-0.4333624915175728,0.863451740424081,C10100030005-8809375612809.png
boy,boy-Control,미판매상품 안내페이지,C10100030003,8809429990082,0.45958541055550395,-0.31807217699082896,C10100030003-8809429990082.png
girl,girl-RolePlay,[플랜토이즈] 주방놀이 싱크대와 냉장고 3606,C10100020001,L000002652413,0.2755511602362238,-0.5618891290140154,C10100020001-L000002652413.png
girl,girl-Doll,[NICI]니키 시럽 펭귄 프립 키체인 9cm-38787/니키인형/애니멀인형/펭귄인형,C10100020002,L000002657793,0.07330155317858435,-0.5409248387643983,C10100020002-L000002657793.png
girl,girl-Doll,[우디즈패밀리] 비버가족,C10100020002,L000000577412,0.225935592027707,-0.3195011843826226,C10100020002-L000000577412.png
girl,girl-RolePlay,[멜리사앤더그] 의사 역할 놀이 세트,C10100020001,L000000553578,-0.05971723877571061,-0.6484035476065785,C10100020001-L000000553578.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,4543112512383,0.3552992429028778,-0.27648181559113494,C10100030005-4543112512383.png
girl,girl-Doll,[오지돌스] 화이트드레스2종세트,C10100020002,L000002766892,0.6040980439030097,-0.6958900989851394,C10100020002-L000002766892.png
boy,boy-RolePlay,베이블레이드갓 커스터마이즈,C10100030001,8801198120981,0.16346977124550838,-0.1869331149765684,C10100030001-8801198120981.png
girl,girl-DIY,컬러룬 바람개비 풍선 -상어,C10100020004,L000002669277,0.3813689750265785,-0.3330341023345576,C10100020004-L000002669277.png
boy,boy-Car/Train,카라라마 볼보포크레인 (1:50),C10100030004,8809245340139,0.3213735728991357,0.030816294819895545,C10100030004-8809245340139.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8801198170139,0.2657465502539337,-0.5785695349243722,C10100030002-8801198170139.png
girl,girl-Doll,[d]신체크후드 테디베어-여자곰(대형-브라운),C10100020002,L000000518830,0.3135966837961047,-0.5327792259695584,C10100020002-L000000518830.png
boy,boy-Car/Train,[시쿠] 클라스 악시온 950 트렉터,C10100030004,L000000467975,0.019443799467604984,-0.4953718518735197,C10100030004-L000000467975.png
girl,girl-Deco,뿌띠슈 워터팡팡 네일 W14 라벤더워터,C10100020003,8809571130336,-0.09043343038026723,-0.1842202472619794,C10100020003-8809571130336.png
girl,girl-Doll,바비 헤어컬러 체인지,C10100020002,0887961530933,0.40878334820381584,0.28098018581522965,C10100020002-0887961530933.png
girl,girl-Deco,NPW 핑거네일 프랜즈 (유니콘),C10100020003,5037200061284,0.3036021575194538,-0.45618989076844596,C10100020003-5037200061284.png
girl,girl-Doll,영실업 뉴페셔니스타로사,C10100020002,8801198061703,0.38090146135556163,-0.6923876583706874,C10100020002-8801198061703.png
boy,boy-Control,미판매상품 안내페이지,C10100030003,8809215282698,0.3822559948948446,-0.15909095251824587,C10100030003-8809215282698.png
girl,girl-RolePlay,토이즈킹_쇼핑카트 생일 케이크,C10100020001,L000002774217,0.4921832933535202,0.11522577496514533,C10100020001-L000002774217.png
boy,boy-Figure,디즈니토미카 와문미키(12),C10100030005,4904810894315,0.15919144763003326,0.06286860765643444,C10100030005-4904810894315.png
girl,girl-Doll,[오지돌스] 롱헤어피비,C10100020002,L000002760553,0.5542356308137993,-0.773953424804109,C10100020002-L000002760553.png
girl,girl-DIY,미판매상품 안내페이지,C10100020004,L000002628663,-0.3575708447935956,0.07741729192860046,C10100020004-L000002628663.png
boy,boy-Action, 헬로카봇 오토소닉,C10100030002,8807633153774,0.2760456718359095,-0.41116551002855833,C10100030002-8807633153774.png
boy,boy-Control,나노니트로 싱글,C10100030003,0807648045727,0.0994310018587583,0.14204487700819318,C10100030003-0807648045727.png
boy,boy-Action,공룡메카드 공룡캡슐E(4종),C10100030002,8809318320761,0.5867537774657485,-0.2710996724801331,C10100030002-8809318320761.png
boy,boy-Car/Train,토미카 로터스일레븐(112),C10100030004,4904810880387,0.208600960104896,-0.15612351818777656,C10100030004-4904810880387.png
girl,girl-RolePlay,[플레이써클] 마켓 카운터 / 플레이핑크파티 소꿉놀이 역할놀이 마트놀이 00606,C10100020001,L000000537901,0.5944863510839881,-0.4145141842729071,C10100020001-L000000537901.png
girl,girl-Deco,"스네일즈 2종 세트C (퍼플코멧, 플뢰르로즈)",C10100020003,8809182325466,-0.17016583050450435,0.7618826533801136,C10100020003-8809182325466.png
girl,girl-Doll,포켓몬스터 리자몽 (30cm),C10100020002,8809243729738,0.15636477246878852,-0.6174987148096261,C10100020002-8809243729738.png
girl,girl-Doll,디즈니미들돌엘사헤어플레이세트,C10100020002,8809556744978,-0.1280945845782928,0.4203185671033911,C10100020002-8809556744978.png
boy,boy-Figure,미니언 수상한 열쇠고리,C10100030005,0630996582091,0.11731527295673747,-0.7379406678038768,C10100030005-0630996582091.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,8809314830837,0.24520132182690973,-0.1885227144717204,C10100030004-8809314830837.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,5702015355438,0.2849267135596453,-0.20463640509544975,C10100020002-5702015355438.png
girl,girl-Deco,콩순이 세요카메라,C10100020003,8809179255295,0.30691168894438875,-0.4729910627574462,C10100020003-8809179255295.png
girl,girl-Doll,[오지돌스] 화이트발레리나발렌시아,C10100020002,L000002760570,0.6793614576196122,-0.5923440399350844,C10100020002-L000002760570.png
girl,girl-Doll,라스포 후드베어 (소),C10100020002,8809087957052,0.31370030886535644,-0.9080018690224668,C10100020002-8809087957052.png
boy,boy-Action,[슐라이히] 가오리,C10100030002,L000000467826,0.755066121493849,-0.42787269133150807,C10100030002-L000000467826.png
boy,boy-Action, 헬로카봇 백악기시대 테고,C10100030002,8809318321294,-0.05896391013480934,-0.3711992809515985,C10100030002-8809318321294.png
girl,girl-Doll,깜부시리즈 봉제인형-졸리(대형30cm),C10100020002,L000001476610,0.7161546009361951,-0.40960785942194783,C10100020002-L000001476610.png
girl,girl-Doll,[d]뚱(ddung) 봉제인형-핑크,C10100020002,L000000505453,0.7156961205216503,-0.36628148383630166,C10100020002-L000000505453.png
boy,boy-Car/Train,카즈토미카 라미레즈레이서 (50),C10100030004,4904810891055,0.5556932559798896,-0.37937528799814585,C10100030004-4904810891055.png
girl,girl-Doll,[멜리사앤더그] 바다표범 인형,C10100020002,L000000573593,0.17798083999393086,-0.8617462976902788,C10100020002-L000000573593.png
girl,girl-DIY,[Clearance] 프리파라 레어코디세트 큐트,C10100020004,4904810831419,0.5544480099507654,0.05222294433672267,C10100020004-4904810831419.png
boy,boy-Car/Train,디즈니토미카 와문 푸(18),C10100030004,8809375612533,0.24086663046154,-0.31676320169149114,C10100030004-8809375612533.png
girl,girl-Doll,[d]나라클래식레빗-40cm,C10100020002,L000000518811,0.5886758560702066,-0.4251062084890881,C10100020002-L000000518811.png
boy,boy-Figure,포켓몬 큐방피규어세트,C10100030005,8809040192506,0.034813965546919734,-0.24187231988745764,C10100030005-8809040192506.png
girl,girl-Deco,페어리루 열쇠요술봉,C10100020003,8804275874531,0.6496829434562755,-0.14702330261788482,C10100020003-8804275874531.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8801198160123,0.04454987863113229,0.2259866957595565,C10100030002-8801198160123.png
girl,girl-Doll,[d]브리또 손인형 곰-27996,C10100020002,L000000517887,0.22268951994615632,0.004402492606117628,C10100020002-L000000517887.png
boy,boy-Car/Train,[브루더] 벤츠 아록스 덤프 트럭,C10100030004,L000000520869,0.5560786842356586,-0.17659277641399973,C10100030004-L000000520869.png
girl,girl-Doll,신비2 신비 오렌지후디(소),C10100020002,8809547510384,0.06396497129846156,-0.6331063559071423,C10100020002-8809547510384.png
boy,boy-Car/Train,썸썸토미카 에일리언 (08),C10100030004,4904810840541,-0.3344807802560785,-0.18628982610723094,C10100030004-4904810840541.png
girl,girl-Doll,[우디즈패밀리] 트리드림하우스,C10100020002,L000000577435,0.337807953413833,-0.5533955502910318,C10100020002-L000000577435.png
boy,boy-Figure,콜오브듀티 기지 전투 팩,C10100030005,0065541068148,0.002099806728790856,0.6962274916855113,C10100030005-0065541068148.png
girl,girl-Deco,마더스픽 라라 프리파라 (핑크),C10100020003,8809517410942,0.7010580380320435,-0.23856142671753053,C10100020003-8809517410942.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,4549660121923,0.628360386823486,-0.5150151373334426,C10100030005-4549660121923.png
girl,girl-Doll,[우디즈패밀리] 하우스키친(키친퍼니처) 세트 (21pcs),C10100020002,L000000577434,0.26987067313582414,-0.39781177950604263,C10100020002-L000000577434.png
girl,girl-Doll,75353 세사미 그로버 37cm,C10100020002,L000001515975,-0.3480249752396569,0.6782653154888784,C10100020002-L000001515975.png
girl,girl-Doll,[d]미뇽베어 쁘띠-중형(핑크),C10100020002,L000000518866,0.5790606332710593,-0.611983128512666,C10100020002-L000000518866.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,8809482992498,0.17817199249061658,-0.25069886197282265,C10100020002-8809482992498.png
girl,girl-Doll,[오지돌스] 축구의상세트,C10100020002,L000002760585,0.5197341319118388,-0.1990202983911816,C10100020002-L000002760585.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,8809121094606,0.49210685609034316,-0.24578026399499178,C10100020002-8809121094606.png
girl,girl-Doll,몽키즈 봉제인형-브라운(62cm),C10100020002,L000001454318,0.3948781697071595,-0.8736565599893363,C10100020002-L000001454318.png
girl,girl-RolePlay,캐리 비밀금고,C10100020001,8809058641379,0.6891248672479795,-0.09834178461885543,C10100020001-8809058641379.png
boy,boy-RolePlay,스틱봇 공포의해적선 무비세트,C10100030001,0008983116237,0.293762818955576,-0.5657501409553035,C10100030001-0008983116237.png
girl,girl-Doll,캐리와장난감친구들 엘리인형 중형-35cm/캐리인형/엘리인형/캐릭터인형,C10100020002,L000002822533,0.2302205075203986,-0.5877134909617224,C10100020002-L000002822533.png
girl,girl-Doll,실바니안 스위트디저트샵(5051),C10100020002,5054131050514,0.30016010779761715,-0.6897947447404452,C10100020002-5054131050514.png
girl,girl-Doll,바비 비눗방울요정,C10100020002,0887961372618,0.5446787463815749,-0.020703936691774016,C10100020002-0887961372618.png
girl,girl-Deco,미판매상품 안내페이지,C10100020003,0630509508419,0.32938488691429296,0.32697669407105023,C10100020003-0630509508419.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,4972825206690,0.05777301571561901,0.2740847264691379,C10100030005-4972825206690.png
girl,girl-Doll,실바니안 침대화장대 (5285),C10100020002,5054131052853,0.5911984502199368,-0.5921001148000118,C10100020002-5054131052853.png
girl,girl-Deco,카봇 스마트폰,C10100020003,8809466690099,0.10672410667908351,-0.17653745806688487,C10100020003-8809466690099.png
girl,girl-Deco,시크릿쥬쥬 매니큐어 골드,C10100020003,8809570710041,0.25302965047672665,-0.6310184690277765,C10100020003-8809570710041.png
girl,girl-Deco,스네일즈 롤립스 (카라멜 캔디),C10100020003,8809182325381,0.22935765004945882,-0.8113436864289544,C10100020003-8809182325381.png
girl,girl-Doll,쫑알쫑알 똘똘이 옷,C10100020002,8804275261522,0.22852012679553185,-0.35661253777267315,C10100020002-8804275261522.png
boy,boy-RolePlay,베이블레이드 버스터엑스칼리버,C10100030001,8801198121209,0.32319561483151804,-0.29273941405400905,C10100030001-8801198121209.png
boy,boy-Control,드론 옵저버,C10100030003,8809194422900,-0.47329925264793354,0.4240795364337577,C10100030003-8809194422900.png
boy,boy-Figure,포포베 8cm키링(쿠마걸),C10100030005,8803035862030,0.21110254216997862,-0.3869339937779201,C10100030005-8803035862030.png
girl,girl-DIY,미판매상품 안내페이지,C10100020004,L000002678587,0.18611463007908977,0.1586708113422532,C10100020004-L000002678587.png
girl,girl-Doll,[d]뉴 하트베어인형(70cm),C10100020002,L000000559412,0.4679307333555592,-0.38958149017549076,C10100020002-L000000559412.png
boy,boy-RolePlay,포켓몬 자동비밀금고,C10100030001,8809040192100,0.06989545329632557,-0.2898419240151493,C10100030001-8809040192100.png
girl,girl-Deco,인형 헤어끈 (초코),C10100020003,8809174571611,0.5805359694530976,-0.6634757686386473,C10100020003-8809174571611.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,0090159110040,-0.3492743230866602,0.09070225646615207,C10100030004-0090159110040.png
boy,boy-RolePlay,스핀파이터 오션킹VS아리만세트,C10100030001,6951144465320,0.12114298194997958,0.06164103354764103,C10100030001-6951144465320.png
girl,girl-Doll,[d]요괴워치 지바냥 가방걸이 인형-13cm,C10100020002,L000000573869,0.6344645623282976,-0.23056683718505175,C10100020002-L000000573869.png
girl,girl-Doll,[d]신체크후드 테디베어-여자곰(소형-화이트),C10100020002,L000000518822,0.44448083142782674,-0.5124584398183163,C10100020002-L000000518822.png
girl,girl-Doll,[오지돌스] 러블리목욕가운2종세트,C10100020002,L000002766890,0.6086655618354853,-0.6961243154590108,C10100020002-L000002766890.png
boy,boy-Car/Train,드림토미카 코리락쿠마 (205),C10100030004,4904810499060,0.3881435348153042,-0.7225156137344152,C10100030004-4904810499060.png
boy,boy-Action,너프 메가 트라이브레이크,C10100030002,0630509612147,0.36009393188275496,-0.028708454407379243,C10100030002-0630509612147.png
girl,girl-RolePlay,[고위/GOWI] 과일놀이꾸러미 22피스,C10100020001,L000000576771,0.34680076694064016,-0.478752057857756,C10100020001-L000000576771.png
girl,girl-Doll,[d]리얼에니멀 친구들 인형-사자,C10100020002,L000000517869,0.4497310250075929,-0.583192373816641,C10100020002-L000000517869.png
boy,boy-Action,[슐라이히] 드래곤 러너,C10100030002,L000000525192,-0.1591803558365721,0.12819382310739585,C10100030002-L000000525192.png
girl,girl-Doll,[d]겨울왕국 엘사(Elsa) 봉제인형 Ver.2-60cm,C10100020002,L000000505598,-0.3944960954514618,0.4814286873822326,C10100020002-L000000505598.png
girl,girl-Deco,미판매상품 안내페이지,C10100020003,L000002676653,0.009359765204226605,-0.239184730030322,C10100020003-L000002676653.png
girl,girl-Deco,블링매직 요술봉,C10100020003,8809382082848,0.6548476151666413,-0.3660290108479037,C10100020003-8809382082848.png
boy,boy-Figure,디즈니토미카 토이스토리 (14),C10100030005,4904810806691,0.46335714278341306,-0.2285975219914233,C10100030005-4904810806691.png
girl,girl-Doll,[멜리사앤더그] 뱀 인형,C10100020002,L000000573594,-0.347555003221012,-0.32853213874640663,C10100020002-L000000573594.png
girl,girl-Deco,뷰티아라 매직박스,C10100020003,8806198739737,0.6902970632186957,-0.07509544368158703,C10100020003-8806198739737.png
girl,girl-Doll,돌스월드 아기의사 돌리(8739),C10100020002,L000002819374,0.709202668913884,-0.43055323152227776,C10100020002-L000002819374.png
boy,boy-Action,트레인 블레이드,C10100030002,8809142883289,0.46491723561323867,-0.37385281958909977,C10100030002-8809142883289.png
girl,girl-Deco,핑거네일스티커 동화,C10100020003,5037200026214,0.30762558183423083,-0.3373060123724274,C10100020003-5037200026214.png
girl,girl-RolePlay,헬로키티 자동차아이스크림샵,C10100020001,L000000578095,0.6057467042261665,-0.11083182130681357,C10100020001-L000000578095.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8801198170030,0.0925388662120181,-0.09991211462517803,C10100030002-8801198170030.png
girl,girl-RolePlay,[고위/GOWI] 튤립간식놀이세트(그린) 18피스,C10100020001,L000000576775,0.3143071206524587,-0.6183985139797346,C10100020001-L000000576775.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8807633152142,0.08504182141461694,-0.12037312787590629,C10100030002-8807633152142.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,8809319373544,-0.23778439201331675,-0.05151854055362439,C10100020002-8809319373544.png
girl,girl-Doll,마이리틀포니 액세서리 손가방,C10100020002,0630509488650,-0.15588575593909484,0.5420509630922866,C10100020002-0630509488650.png
boy,boy-Action,울트라맨오브 오브슬러거랜스,C10100030002,8809482992177,0.06416513156741356,0.17603493525450956,C10100030002-8809482992177.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,4549660075844,0.6785076358756973,0.2694884631871438,C10100030005-4549660075844.png
boy,boy-Action,[슐라이히] 암컷 트라케너,C10100030002,L000000525208,0.5732614891328685,-0.676813361649945,C10100030002-L000000525208.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,L000000549469,0.3833784127483794,-0.40765222337579343,C10100030002-L000000549469.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809482991064,-0.12751883998108446,0.4359588602062748,C10100030002-8809482991064.png
girl,girl-DIY,크리에이티브펀 폼폼아트,C10100020004,0792189485401,0.42108794768606966,0.1770191470872734,C10100020004-0792189485401.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,L000002749620,0.06861530952710765,-0.41468619519039035,C10100030005-L000002749620.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809295816356,0.03604961002559988,-0.27888721076769973,C10100030002-8809295816356.png
boy,boy-Figure,마이티머그  마블 아이언맨,C10100030005,0630509690565,0.21376077177762187,0.27888916808897435,C10100030005-0630509690565.png
girl,girl-Deco,팝 네일아트,C10100020003,8809368701008,0.8160624396134376,0.0337934522837214,C10100020003-8809368701008.png
girl,girl-Doll,리얼펫 NEW도치핑크,C10100020002,8809182323400,0.5155965169371803,-0.4142310209725675,C10100020002-8809182323400.png
boy,boy-Figure,포포베 8cm키링(거미블랙),C10100030005,8803035844937,-0.1615137057306384,-0.5594139417020519,C10100030005-8803035844937.png
boy,boy-Car/Train,마이스토 (25P),C10100030004,0090159120056,-0.09671360595444682,-0.116227021361598,C10100030004-0090159120056.png
boy,boy-Car/Train,메탈 레스큐 버스,C10100030004,8809174212255,0.4496215328342348,0.1747654872870035,C10100030004-8809174212255.png
boy,boy-Action,[Clearance] 드라이브헤드 트랜스포터가이아,C10100030002,4904810970293,0.20587927324974045,0.3834261418982305,C10100030002-4904810970293.png
boy,boy-Action,[슐라이히] 스누피시리즈 밥그릇을 입에문 스누피,C10100030002,L000000467859,0.36884546453198347,-0.7852699881560559,C10100030002-L000000467859.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809318321553,-0.19187243237193513,-0.403248509879803,C10100030002-8809318321553.png
girl,girl-Deco,번개걸 샤이닝리본,C10100020003,8805804029972,0.3812769509442306,0.018278335079581817,C10100020003-8805804029972.png
girl,girl-Doll,스타워즈 다스베이더 낮잠쿠션 30cm,C10100020002,L000001403121,0.10198912499407767,0.47001292915589077,C10100020002-L000001403121.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809318321881,0.01831689056796251,-0.30242057879504913,C10100030002-8809318321881.png
girl,girl-Deco,미판매상품 안내페이지,C10100020003,L000002673394,0.47556977053520233,-0.1193236049324998,C10100020003-L000002673394.png
girl,girl-Doll,해치멀 컬렉터블 에그팩 (12pack),C10100020002,0778988529942,0.7065149881870426,0.19301636148885293,C10100020002-0778988529942.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,L000002749575,0.11564877245018516,-0.10376424458048188,C10100030005-L000002749575.png
boy,boy-Car/Train,토미카 코벨코터레인팬서(73),C10100030004,4904810392354,0.21524677636605097,0.019760795039865737,C10100030004-4904810392354.png
girl,girl-Doll,글리미즈 버터플라이,C10100020002,8807633153439,-0.041778685428278964,0.05399671108598852,C10100020002-8807633153439.png
girl,girl-Doll,[오지돌스] 핑크가죽자켓비엔나,C10100020002,L000002760566,0.7803587465460015,-0.4289763599253839,C10100020002-L000002760566.png
girl,girl-RolePlay,[멜리사앤더그] 건축업 역할 놀이 세트,C10100020001,L000000553647,0.36507421755903324,-0.4295390921197663,C10100020001-L000000553647.png
girl,girl-DIY,[멜리사앤더그] 직접 꾸미는 자동차,C10100020004,L000000553461,0.4124151588265586,-0.4699250951391325,C10100020004-L000000553461.png
boy,boy-Figure,XD프라 람보르레벤톤 (1:24),C10100030005,8809258921110,0.12447238712441155,-0.02427970580509285,C10100030005-8809258921110.png
boy,boy-Car/Train,타요 중장비세트,C10100030004,8809226725894,0.1657411235052834,-0.5176173852643347,C10100030004-8809226725894.png
girl,girl-DIY,캔디걸 메이크업다이어리,C10100020004,8805804027954,0.39344377118384893,0.19863500387490787,C10100020004-8805804027954.png
girl,girl-RolePlay,헬로키티 동화속 캐슬,C10100020001,L000000578110,0.7230418057966006,-0.19354397892078656,C10100020001-L000000578110.png
